position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
400_4	837159759713566_1075996422496564	a5420b77781b8494a28d622eba2717eb13d3f57f	NEW STATS: Trump better than ever  check it out..  	2016-09-24T13:45:45+0000	1076220029140870	e0f3d6c9c7ab501200c78bac26f41d1cc37533ad	0	With all the eyes on this election, it will be harder for the Clinton machine to cheat, this is looking like a historic upset. They say the last time a businessman was elected, the economy tanked. What have the politicians done? The people in need of change elected a community  organizer  with just a few months experience as a Senator. That didn't improve this country, just the opposite. With her years in politics hillary should be shoe in for the first woman president. Her problem is, her corruption is there for all to see, she not safe to run this country. I'd like to know how a couple leaves the white house "in debt", have a $2million dollar house to live in. They have this non-profit foundation they've formed to help others, that hasn't always happened. How have they become worth $1/2 billion dollars without a job of any kind? They both have speaking fees, I guess  at $500,000 at a time, that money adds up. They say #Trump  is trying to fleece donors, explain how the clintons were able to build a wing on their mansion for the SS detail and the government  is billed rent each month for this that makes the payment on their mansion. That's what you get when you're a Clinton.	2016-09-24T19:45:01+0000	0
400_5	837159759713566_1075996422496564	a5420b77781b8494a28d622eba2717eb13d3f57f	NEW STATS: Trump better than ever  check it out..  	2016-09-24T13:45:45+0000	1076242285805311	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	Go dad. Go. Trump	2016-09-24T20:38:37+0000	0
402_0	837159759713566_1075488009214072	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS WILL PUT HIM IN THE WHITE HOUSE !! #LIKE+ #SHARE� this if you believe in Trump !!!	2016-09-23T21:47:10+0000	1075493935880146	60e651569c5d24a721d734ad7f80ea5f4324a342	0	Trump will bring back everything right with our Country after all we are the "United" States of America 🇺🇸 Not Islam !!! Those not liking our culture and lifestyles STAY OUT !!!! If you're here and don't like our customs GET THE HELL OUT !!!	2016-09-23T21:59:27+0000	1
402_1	837159759713566_1075488009214072	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS WILL PUT HIM IN THE WHITE HOUSE !! #LIKE+ #SHARE� this if you believe in Trump !!!	2016-09-23T21:47:10+0000	1075512622544944	470e2ab3c3154e9fb5681b662383f617d363f6e9	0	The real problem is the cheating going on , in Florida hundreds of illegal immigrants allowed to vote , in Virginia the paroles can vote now too , Why can't anybody stop them , Clinton should be in jail and Obama impeached	2016-09-23T22:35:47+0000	2
402_2	837159759713566_1075488009214072	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS WILL PUT HIM IN THE WHITE HOUSE !! #LIKE+ #SHARE� this if you believe in Trump !!!	2016-09-23T21:47:10+0000	1075551412541065	d84f9352088feb1b204be52a6412e33ae22a206e	0	#Trump	2016-09-23T23:45:04+0000	1
402_3	837159759713566_1075488009214072	a5420b77781b8494a28d622eba2717eb13d3f57f	THIS WILL PUT HIM IN THE WHITE HOUSE !! #LIKE+ #SHARE� this if you believe in Trump !!!	2016-09-23T21:47:10+0000	1076241802472026	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	Trumps. Going. To. Keep. All his. Promises. Too what. He. Said. From the. Beagaing what's he gets. This election.. Love ya.  Dad. Go. Trump	2016-09-24T20:37:32+0000	0
403_0	837159759713566_1076233922472814	a5420b77781b8494a28d622eba2717eb13d3f57f	http://www.libertywritersnews.com/2016/09/obama-gate-just-leaked-will-bring-white-house-make-trump-president/	2016-09-24T20:18:33+0000	1076241002472106	981a350073a49e7e879651b23ab460b0c83a94a2	0	Just saw CNN news and they say new emails reveal nothing🙈🙉🙊 don't know why I stopped I usually avoid their station.	2016-09-24T20:35:53+0000	1
407_0	837159759713566_1075945512501655	a5420b77781b8494a28d622eba2717eb13d3f57f	VOTE POLL: DO YOU SUPPORT THE ARREST OF HILLARY CLINTON? LIKE & SHARE!!!  	2016-09-24T12:35:01+0000	1076086795820860	1df49950bef7a1c704c0f22b27209abc08ec4b16	0	Here are the results I got at 8:50 a.m. PDT.  DO YOU SUPPORT THE ARREST OF HILLARY CLINTON?  YES (100%, 38 Votes) NO (0%, 0 Votes) Total Voters: 38	2016-09-24T15:51:06+0000	0
407_1	837159759713566_1075945512501655	a5420b77781b8494a28d622eba2717eb13d3f57f	VOTE POLL: DO YOU SUPPORT THE ARREST OF HILLARY CLINTON? LIKE & SHARE!!!  	2016-09-24T12:35:01+0000	1076226295806910	8e70bb7898180ded41c6c1cfb0df177572c034e7	0	Damn right arrest jail!	2016-09-24T20:00:10+0000	0
407_2	837159759713566_1075945512501655	a5420b77781b8494a28d622eba2717eb13d3f57f	VOTE POLL: DO YOU SUPPORT THE ARREST OF HILLARY CLINTON? LIKE & SHARE!!!  	2016-09-24T12:35:01+0000	1076235669139306	cdb94cb8f79af444617402604251ba89b29d1758	0		2016-09-24T20:22:51+0000	1
412_0	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1075479572548249	c0da22408f8c61377f2178f6d36a371f0b158846	0	Yes	2016-09-23T21:31:38+0000	0
412_1	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1075551505874389	1e037e69353ca0b1705c8131e20c395d7ea7d998	0	Well yes	2016-09-23T23:45:23+0000	0
412_2	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1075556342540572	7769bdf4f5c0013740d2ee29079a78d254714509	0	yes	2016-09-23T23:52:51+0000	0
412_3	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1075590349203838	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	Hell yes. Do. It. Now. Go. Dad. Go. Trump	2016-09-24T00:53:27+0000	0
412_4	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1075646772531529	910b4d3214e6b5f05974bd2e4f7e0561ea50bc83	0	Of course!!	2016-09-24T02:53:59+0000	0
412_5	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1075668755862664	967e5efa212115f98816293603cd9de9a9c6e619	0	yes	2016-09-24T03:34:18+0000	0
412_6	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1075682255861314	464662eca1b3f0b5ec724d8f42652f950338f019	0	Absolutely thier money Cars, Property, Bank Accounts, confiscate it all liquidate the property an cars turn it in to cash with all thier cash an use it not only to build the wall but fund it an pay the Boarder Patrol out of everything seized this would enhance the budget already alotted for our Boarder Patrol.	2016-09-24T04:03:42+0000	0
412_7	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1075693735860166	8fd30ab831de282bea08304bf34e2e35ca043181	0	HELL YA ! BY THE WAY WHAT DO THEY DO WITH IT NOW?	2016-09-24T04:25:46+0000	0
412_8	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1075697295859810	464662eca1b3f0b5ec724d8f42652f950338f019	0	In the Current Administration I would be willing to bet you alot of Government Officials have a Tidy and Handsome Retirement Fund put away in a Swiss or Off Shore Account somewhere.	2016-09-24T04:31:31+0000	0
412_9	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1076213319141541	68a6a6c789ae89d02298a3e65c101a5925cac2b9	0	Yes yes and yes	2016-09-24T19:30:40+0000	0
412_10	837159759713566_1075447729218100	a5420b77781b8494a28d622eba2717eb13d3f57f	ABSOLUTELY!!!!!!	2016-09-23T20:26:44+0000	1076234155806124	1d3316ae8d7e3bf12b54811384ecca543d1f6559	0	Any reason why not???	2016-09-24T20:19:13+0000	0
414_0	837159759713566_1075648895864650	a5420b77781b8494a28d622eba2717eb13d3f57f	Everyone go to DennisMichaelLynch.com and request his new movie. Clinton Donor trying to censor him. WATCH!	2016-09-24T02:57:51+0000	1075658902530316	14ff65f476d59c4cedc89fdfaac5abfd4f2e2804	0	he is great	2016-09-24T03:17:06+0000	1
414_1	837159759713566_1075648895864650	a5420b77781b8494a28d622eba2717eb13d3f57f	Everyone go to DennisMichaelLynch.com and request his new movie. Clinton Donor trying to censor him. WATCH!	2016-09-24T02:57:51+0000	1076225465806993	925752db2419202d3fcb51c3677620c92cfb6b4d	1	I put it in 2 places cuz wasn't sure. I put it on newsletter n there is some yellow box that comes up but very fast under the article. Hope that helped.	2016-09-24T19:57:57+0000	0
414_2	837159759713566_1075648895864650	a5420b77781b8494a28d622eba2717eb13d3f57f	Everyone go to DennisMichaelLynch.com and request his new movie. Clinton Donor trying to censor him. WATCH!	2016-09-24T02:57:51+0000	1076126955816844	580cef2053e439e77d87eeb26d83a77a56591e89	0	Where do I put my e mail ?? After video in comments section it keeps crushing on me	2016-09-24T17:08:03+0000	0
415_0	837159759713566_1076200019142871	a5420b77781b8494a28d622eba2717eb13d3f57f	CNN stunned by what she has to say about Trump 	2016-09-24T19:09:10+0000	1076223412473865	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0	Boycotted CNN news media coverage  CNN news media your own corrupt standing against American people and America will be gone from this country soon	2016-09-24T19:52:51+0000	0
417_0	837159759713566_1076206402475566	a5420b77781b8494a28d622eba2717eb13d3f57f	SPREAD THIS: A Three Minute Video Of Hillary Went Viral  It Will Cost Her The Election [VIDEO] 	2016-09-24T19:18:28+0000	1076206832475523	fe6ba1706cd45401b5778e5d334c2e1ce1bc9153	0		2016-09-24T19:19:30+0000	2
417_1	837159759713566_1076206402475566	a5420b77781b8494a28d622eba2717eb13d3f57f	SPREAD THIS: A Three Minute Video Of Hillary Went Viral  It Will Cost Her The Election [VIDEO] 	2016-09-24T19:18:28+0000	1076220475807492	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0	A piece of shit in America	2016-09-24T19:46:23+0000	0
418_0	837159759713566_1075328069230066	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Donald J. Trump s photo to the group: TRUMP FORCE ONE.	2016-09-23T16:35:58+0000	1075367559226117	60e651569c5d24a721d734ad7f80ea5f4324a342	0	Iowa you guys owe Trump a huge turn out of support after the Ted Cruz disaster, I remember !!! Lol Vote Trump 😄	2016-09-23T17:43:43+0000	3
418_1	837159759713566_1075328069230066	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Donald J. Trump s photo to the group: TRUMP FORCE ONE.	2016-09-23T16:35:58+0000	1075573919205481	6a2c5be2aab4539c33ea3f5b795a075eea9ad698	0	Donald J Trump for President	2016-09-24T00:25:50+0000	2
418_2	837159759713566_1075328069230066	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Donald J. Trump s photo to the group: TRUMP FORCE ONE.	2016-09-23T16:35:58+0000	1075589725870567	1e037e69353ca0b1705c8131e20c395d7ea7d998	0	GO TRUMP/PENCE	2016-09-24T00:51:42+0000	1
418_3	837159759713566_1075328069230066	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Donald J. Trump s photo to the group: TRUMP FORCE ONE.	2016-09-23T16:35:58+0000	1075591712537035	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	Yes. Go. Dad. Go. Trump. Hurry. For. Dad.  Go trump	2016-09-24T00:57:41+0000	2
418_4	837159759713566_1075328069230066	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Donald J. Trump s photo to the group: TRUMP FORCE ONE.	2016-09-23T16:35:58+0000	1076220132474193	2b926a0a3f356b6360ee93c4ca1f257d5abfaa02	0	TRUMP, TRUMP, TRUMP, #TRUMP2016 !!!	2016-09-24T19:45:26+0000	1
419_0	837159759713566_1075586605870879	a5420b77781b8494a28d622eba2717eb13d3f57f	Exactly! She s been there. Why hasn t she done all she says needs to be done?	2016-09-24T00:48:43+0000	1076104002485806	1e037e69353ca0b1705c8131e20c395d7ea7d998	0	Yea	2016-09-24T16:21:39+0000	0
419_1	837159759713566_1075586605870879	a5420b77781b8494a28d622eba2717eb13d3f57f	Exactly! She s been there. Why hasn t she done all she says needs to be done?	2016-09-24T00:48:43+0000	1076219905807549	ba3f26ecf1fbeebb88e4f0deb4197f808843b6e9	0	RIGHT!!!!	2016-09-24T19:44:40+0000	0
421_0	837159759713566_1076194632476743	a5420b77781b8494a28d622eba2717eb13d3f57f	DON T LET LIBERAL FASCISTS SILENCE YOU... with their petty name-calling.  Speak up  speak out and wear their labels with pride... because you know what they really mean.  (y)	2016-09-24T18:58:12+0000	1076217095807830	bb5d0d9accb2e909dc9aceab1e71952b2f92fc02	1		2016-09-24T19:38:40+0000	0
421_1	837159759713566_1076194632476743	a5420b77781b8494a28d622eba2717eb13d3f57f	DON T LET LIBERAL FASCISTS SILENCE YOU... with their petty name-calling.  Speak up  speak out and wear their labels with pride... because you know what they really mean.  (y)	2016-09-24T18:58:12+0000	1076213835808156	f2f7d07c161073563f981baf151e223aa39dee04	0	AMEN TO THAT!	2016-09-24T19:32:06+0000	1
422_0	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1074671969295676	1a82a0f4a2d43612ab9728a86a65663f04f02391	0	We've heard the same thing they hate her!	2016-09-22T22:08:27+0000	1
422_1	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1074690105960529	e8b2a96b6a75dabfaed2bd0434bdc54d4696b9f7	0	She sure is desperate	2016-09-22T22:51:11+0000	1
422_2	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1074731619289711	d0bed9558a376f04b22d521963d258edbec4d290	0	"She is loosing Nevada and unions". .... YESSSSS! I am a happy gal with that news bit.... Just watch her "pop " when she realizes she lost!!!!	2016-09-23T00:04:37+0000	1
422_3	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1074743482621858	613770dc1c99653b463ddc054f211827c8f0b1ec	0	Nobody Does!!! Who needs a lying, corrupt, criminal. Bitch?	2016-09-23T00:26:27+0000	0
422_4	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1074774525952087	d16c7ed8ee4ec68bbb5266ff1668600a311a34ea	0	Evil person, madder than hell.	2016-09-23T00:47:44+0000	0
422_5	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1074782559284617	4a5ad0e693b07fc10bbc391772a7c60f6ff7d13f	0	you are right james	2016-09-23T01:06:42+0000	0
422_6	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1074872969275576	b4397a8e7578d84389d35e1a521cd392a9356c35	0	She is washed up, that is why!	2016-09-23T03:18:12+0000	0
422_7	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1075124305917109	1864f4940a25956a545d917c66241d9e30199b5f	0	We the people will seek Justice since our government and Justice Department has failed the American people! We know she belongs in prison and NOT running for the highest office! She has to be stopped! She stole the nomination from Sanders...what else can she do?? She is on the side of the demonstrations with Soros and Ovomit!! The demon inside of her wants to appear!! Evil bitch!!	2016-09-23T11:27:21+0000	0
422_8	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1075146675914872	35fecc808c8a957fa7378eedae9f90cd133bf94c	0	Makes you wander why Hillary seams to hate coal miners.  https://en.m.wikipedia.org/wiki/Hugh_E._Rodham	2016-09-23T12:09:33+0000	0
422_9	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1075544369208436	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0		2016-09-23T23:33:14+0000	0
422_10	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1075549149207958	09e3cc87c1246840c19cd1a126aa3491ee4335de	0	Well let's see the unions make no money when all the factories are over seas what a worthless pos	2016-09-23T23:43:17+0000	0
422_11	837159759713566_1074507245978815	a5420b77781b8494a28d622eba2717eb13d3f57f	She s mad because she s losing Nevada and the unions. You re seeing a small slice of the real Hillary. She s a raging bitch just like all the secret service agents and people who ve been around her say she is. Who wants 4 years of a lying  violent  raging bitch who only cares about herself  her power  and money?﻿ comments please!!!	2016-09-22T17:25:06+0000	1076215932474613	4403e92129c225db9b35d37a42b352cc50c97914	0	Evil, evil, evil, evil, evil!!!!!!!	2016-09-24T19:36:32+0000	0
425_0	837159759713566_1074617112634495	a5420b77781b8494a28d622eba2717eb13d3f57f		2016-09-22T20:36:20+0000	1074629892633217	dc16e495dc8a493d8ec5f27d2b51007d8b22b2e1	1	i do for sure after a run in along the Maine border with border patrol.	2016-09-22T20:57:22+0000	0
425_1	837159759713566_1074617112634495	a5420b77781b8494a28d622eba2717eb13d3f57f		2016-09-22T20:36:20+0000	1074626905966849	fc2426f7c4ab24858c90bf952873eb5d2bcf3127	0	If you are stopped by the police, do what you are asked to do.	2016-09-22T20:51:24+0000	3
425_2	837159759713566_1074617112634495	a5420b77781b8494a28d622eba2717eb13d3f57f		2016-09-22T20:36:20+0000	1074696812626525	19ef81545cab400d788c48bc93ab2813d01e1f87	0	And BOTH you and the police...will make it home safely.. The minute you throw an attitude....EVERYTHING THAT HAPPENS AFTER THAT ...IS ALL ON YOU..!!!	2016-09-22T22:59:01+0000	0
425_3	837159759713566_1074617112634495	a5420b77781b8494a28d622eba2717eb13d3f57f		2016-09-22T20:36:20+0000	1076211292475077	1e5e321242d008d595f0fbe010d4165b099a134f	0	Some cops are total bad apples.	2016-09-24T19:26:22+0000	0
426_0	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074732685956271	2bcdd33fdf86c8bc357a8731564fa891a0cb3db6	0	We trust Hollywood to make sound judgment.	2016-09-23T00:06:49+0000	0
426_1	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074732769289596	a8f1210f8f352f218fa9bb63ec05d9048ccf0cb4	0	Useful IDIOT!	2016-09-23T00:06:59+0000	0
426_2	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074735195956020	0bcf2fc1a7a4cc059aebc3dff9414eb5a2f1198e	0	Trump for president	2016-09-23T00:13:13+0000	3
426_3	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074735272622679	55b8d1dbf3e408a1649336d4aa7b6450dcedeadd	0	An even better reason to vote for him!	2016-09-23T00:13:29+0000	1
426_4	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074736245955915	53e785d7457698ca32888ccb5c0a23e9713f285d	0	I think anyone who votes for Hillary should house the refugees	2016-09-23T00:15:34+0000	4
426_5	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074736869289186	9f4c35e0cab78e02e0756a2ea64e0305db98fdde	0	In reality no one gives a rats hind leg what she had to say.	2016-09-23T00:17:18+0000	1
426_6	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074736885955851	549c762b9c45c57347d92af90420ac1b0c1cf216	0	I could care less what the Hollywood stars say they aren't gonna stop me voting for Trump.	2016-09-23T00:17:22+0000	2
426_7	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074738315955708	d8d646ddb269b9818ddf374733d0db2acc6ebe4e	0	Trump 2016	2016-09-23T00:21:01+0000	1
426_8	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074738619289011	9aa0127394b549a04d1bd893699b1609160ed2d5	0	Who listens to them? You have to be a real jackass to listen to these airheads!	2016-09-23T00:21:33+0000	0
426_9	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074738789288994	829d95dcce72daa83651746f3afd9917d8a9ae6d	0	is this women or some monstrocity?  so what are you really?	2016-09-23T00:21:50+0000	0
426_10	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074742015955338	44d007bd9d7b62ea8d186b03bee0c03559631887	0	Who cares about what Hollywood stars think?	2016-09-23T00:23:11+0000	2
426_11	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074742702621936	f96b78212faac55b6485f3866d7fd192408ad39b	0	Like they matter....? They only have one vote each.... hahahahahahaha	2016-09-23T00:24:31+0000	0
426_12	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074744522621754	28a12b9400a26fc1cee052979db05f465f7986c1	0	I can't fucking believe this shit	2016-09-23T00:28:20+0000	0
426_13	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074744639288409	67d78ad82df4a05d9b14f20268d048ddfbd837ff	0	Proudly voting Trump	2016-09-23T00:28:42+0000	2
426_14	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074751029287770	70910bee280bf2268b564b7479b23dd532eeea62	0	He's got my vote.	2016-09-23T00:34:52+0000	1
426_15	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074751332621073	d16c7ed8ee4ec68bbb5266ff1668600a311a34ea	0	What makes celebrities such authoritues about political views and opinions. Keep to the acting and make believe . Hmmm, guess there is a common thread between careers....	2016-09-23T00:35:05+0000	2
426_16	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074770392619167	5509041f099b50525d22866753f5f1b85b3e6eb7	0	Who ? Go away you Offend my AMERICAN Liberties. #FreeAndIndependent #VoteTrumpPenceToSaveAmerica	2016-09-23T00:38:41+0000	4
426_17	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074770872619119	5504d19d60dfac168c79f86a0b7bf7b45c66a761	0	if not Trump then who.	2016-09-23T00:40:24+0000	2
426_18	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074771019285771	faaaee0aaba4535adbcebcfa48a731e4aa3bb087	0	GFY	2016-09-23T00:40:49+0000	3
426_19	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074774219285451	dcf8a5b8df4bf270ad71ac4e7275d85bfded2419	0	Well Hollywood has proven they lack intelligence and common sense.	2016-09-23T00:47:20+0000	2
426_20	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074775119285361	70ca716997d7a705e09aaf7b334a8931631b12e9	0	Stupid people...	2016-09-23T00:48:56+0000	2
426_21	837159759713566_1074732025956337	a5420b77781b8494a28d622eba2717eb13d3f57f	Hollywood stars urge Americans not to vote for Trump  	2016-09-23T00:05:20+0000	1074778682618338	e9e33b3e4d1c4507fb715e8be39c1651e54ab2e7	0	They need to stick to acting	2016-09-23T00:59:16+0000	2
